timestamp,open,high,low,close,volume
1779636600,76352.71,76408.99,76328.0,76350.02,22.34983563
1779637500,76354.24,76385.05,76259.59,76278.72,24.55231304
1779638400,76278.72,76600.0,76278.72,76510.04,66.14665641
1779639300,76510.05,76645.86,76460.67,76494.01,49.21023036
1779640200,76494.01,76502.0,76342.51,76419.04,21.35385063
1779641100,76419.04,76604.83,76419.04,76574.55,28.03903604
1779642000,76574.54,76636.81,76506.85,76536.21,29.68919621
1779642900,76536.2,76566.36,76462.42,76518.09,33.79304857
1779643800,76522.05,76625.19,76490.16,76600.87,18.05386742
1779644700,76603.91,76696.36,76580.0,76591.26,79.70123165
1779645600,76591.25,76673.83,76536.01,76639.5,18.33103671
1779646500,76639.5,76692.96,76580.97,76587.0,16.73655827
1779647400,76586.44,76615.9,76508.0,76545.56,11.28965853
1779648300,76545.56,76584.86,76492.32,76565.21,19.64260563
1779649200,76565.21,76641.97,76538.67,76538.68,16.87718439
1779650100,76538.67,76650.0,76512.02,76557.01,30.59995628
1779651000,76557.01,76638.15,76541.02,76608.77,12.29429828
1779651900,76608.77,76690.28,76606.01,76677.77,14.95766935
1779652800,76677.77,76699.0,76553.89,76579.49,27.89324528
1779653700,76579.49,76620.0,76500.0,76582.09,22.42295371
1779654600,76582.09,76627.1,76543.12,76588.0,27.06337659
1779655500,76587.99,76625.75,76520.45,76579.07,20.70540443
1779656400,76578.43,76650.51,76550.0,76626.4,25.54684858
1779657300,76626.4,76628.0,76381.51,76426.36,19.1752836
1779658200,76426.36,76474.8,76014.73,76045.38,138.67433823
1779659100,76045.38,76183.11,76000.0,76045.5,108.11063271
1779660000,76045.5,76923.08,76033.73,76880.64,331.43232981
1779660900,76880.64,76880.65,76709.99,76753.02,59.71886591
1779661800,76752.01,76871.99,76577.0,76694.99,57.56489949
1779662700,76694.99,76905.0,76694.99,76710.0,41.30071783
1779663600,76710.0,76867.5,76709.99,76864.5,36.43286649
1779664500,76864.49,76924.43,76699.81,76764.0,27.3438528
1779665400,76764.0,77132.46,76748.98,77102.83,93.34468968
1779666300,77102.84,77102.84,76955.95,76975.99,50.73503412
1779667200,76975.99,77118.74,76975.99,77104.3,54.54213162
1779668100,77105.02,77167.17,77028.09,77125.19,29.82463265
1779669000,77125.2,77171.0,77032.23,77033.0,18.66974417
1779669900,77032.99,77214.01,76995.36,77060.3,19.98784568
1779670800,77060.3,77110.95,76916.87,77094.63,53.42028464
1779671700,77094.62,77159.53,77045.99,77084.69,36.33649037
1779672600,77084.69,77120.0,77004.5,77032.97,40.99672272
1779673500,77032.97,77094.68,76807.04,76850.99,41.2863155
1779674400,76850.98,77397.52,76850.98,77310.7,129.50711997
1779675300,77310.69,77310.69,76940.52,77055.79,61.7816884
1779676200,77057.91,77090.0,76963.8,77070.05,23.02453039
1779677100,77070.04,77085.98,76990.8,77012.29,23.9989569
1779678000,77012.28,77075.0,76967.94,77001.99,23.30188723
1779678900,77001.99,77057.77,76950.59,76991.56,20.40064058
1779679800,76991.56,77031.92,76923.67,76980.01,26.59014116
1779680700,76980.01,76980.02,76889.4,76933.1,17.44245327
1779681600,76933.1,76986.22,76904.0,76939.34,14.99989868
1779682500,76939.35,77081.23,76899.39,77081.23,15.72888852
1779683400,77081.22,77159.88,77021.18,77159.87,23.58929147
